Year,Month,Inv Date,Customer Number,Product Line,Item Number,Qty Shipped,Net Sales,Net Price,COGS,gross_profit,sales,year_month,item_name,region_name,Gross Margin
2021,1,2021-01-24,2,120,1750790,4,75.84,18.96,24,51.84,75.84,2021-01,1750790,South,0.6835443037974683
2021,1,2021-01-24,2,120,1750808,12,265.44,22.12,61,204.44,265.44,2021-01,1750808,West,0.7701928872814948
2021,1,2021-01-24,2,120,1751208,12,455.04,37.92,145,310.04,455.04,2021-01,1751208,East,0.6813466947960619
2021,1,2021-01-24,2,150,1746710,8,114.96,14.37,25,89.96,114.96,2021-01,1746710,West,0.7825330549756437
2021,1,2021-01-24,3,160,1748376.01,36,4215.24,117.08999999999999,871,3344.24,4215.24,2021-01,1748376.01,South,0.7933688236019776
2021,1,2021-01-24,2,180,1270160.6,12,67.44,5.62,21,46.44,67.44,2021-01,1270160.6,South,0.6886120996441281
2021,1,2021-01-24,2,180,1270375.6,4,96.88,24.22,29,67.88,96.88,2021-01,1270375.6,South,0.7006606110652354
2021,1,2021-01-24,2,180,1270575.6,8,332.16,41.52,77,255.16000000000003,332.16,2021-01,1270575.6,North,0.7681840077071291
2021,1,2021-01-24,2,180,1270695.6,2,103.8,51.9,28,75.8,103.8,2021-01,1270695.6,East,0.7302504816955684
2021,1,2021-01-24,2,200,1280200,12,99.96,8.33,29,70.96,99.96,2021-01,1280200,East,0.7098839535814325
2021,1,2021-01-24,2,200,1280290,8,101.92,12.74,31,70.92,101.92,2021-01,1280290,West,0.695839874411303
2021,1,2021-01-24,2,200,1280370,4,67.44,16.86,23,44.44,67.44,2021-01,1280370,East,0.6589561091340451
2021,1,2021-01-24,2,200,1280600,8,219.52,27.44,47,172.52,219.52,2021-01,1280600,East,0.7858965014577259
2021,1,2021-01-24,2,200,1280760,2,70.56,35.28,22,48.56,70.56,2021-01,1280760,West,0.6882086167800454
2021,1,2021-01-24,2,200,1281000,8,376.32,47.04,112,264.32,376.32,2021-01,1281000,North,0.7023809523809523
2021,1,2021-01-25,1,100,1452928.02,80,6336.0,79.2,1877,4459.0,6336.0,2021-01,1452928.02,South,0.7037563131313131
2021,1,2021-01-26,1,100,1452928.02,200,15840.0,79.2,4901,10939.0,15840.0,2021-01,1452928.02,East,0.6905934343434343
2021,1,2021-01-26,1,110,1455548.02,200,16440.0,82.2,4275,12165.0,16440.0,2021-01,1455548.02,South,0.739963503649635
2021,1,2021-01-26,2,230,XI9DA296708,1,92.4,92.4,31,61.400000000000006,92.4,2021-01,XI9DA296708,South,0.6645021645021645
2021,1,2021-01-29,1,100,1453150.02,60,5346.0,89.1,1153,4193.0,5346.0,2021-01,1453150.02,North,0.7843247287691733
2021,1,2021-01-30,1,100,1453057,15000,13215.0,0.881,2799,10416.0,13215.0,2021-01,1453057,North,0.7881952326901248
2021,2,2021-02-01,2,70,1740050,80,284.8,3.56,59,225.8,284.8,2021-02,1740050,South,0.7928370786516854
2021,2,2021-02-01,2,70,1740130,96,645.12,6.72,183,462.12,645.12,2021-02,1740130,West,0.7163318452380952
2021,2,2021-02-01,2,70,1740220,32,328.64,10.27,101,227.64,328.64,2021-02,1740220,North,0.6926728334956183
2021,2,2021-02-01,2,70,1740300,20,268.6,13.430000000000001,92,176.60000000000002,268.6,2021-02,1740300,East,0.6574832464631423
2021,2,2021-02-01,2,70,1740380,48,796.32,16.59,252,544.32,796.32,2021-02,1740380,East,0.6835443037974683
2021,2,2021-02-01,2,70,1740440,108,2047.68,18.96,611,1436.68,2047.68,2021-02,1740440,North,0.7016135333645882
2021,2,2021-02-01,2,70,1740520,108,2388.96,22.12,634,1754.96,2388.96,2021-02,1740520,East,0.7346125510682473
2021,2,2021-02-01,2,70,1740600,24,606.72,25.28,140,466.72,606.72,2021-02,1740600,South,0.7692510548523207
2021,2,2021-02-01,2,70,1740680,12,341.28,28.439999999999998,90,251.27999999999997,341.28,2021-02,1740680,East,0.7362869198312236
2021,2,2021-02-01,2,70,1740920,336,12741.12,37.92,3459,9282.12,12741.12,2021-02,1740920,West,0.7285168022905365
2021,2,2021-02-01,2,70,1741160,84,3981.6,47.4,1299,2682.6,3981.6,2021-02,1741160,East,0.6737492465340567
2021,2,2021-02-01,2,70,1741880,5,379.2,75.84,85,294.2,379.2,2021-02,1741880,West,0.7758438818565401
2021,2,2021-02-01,2,120,1750688,16,164.32,10.27,36,128.32,164.32,2021-02,1750688,North,0.7809152872444012
2021,2,2021-02-01,2,120,1750758,8,132.72,16.59,40,92.72,132.72,2021-02,1750758,South,0.6986136226642555
2021,2,2021-02-01,2,120,1750790,16,303.36,18.96,77,226.36,303.36,2021-02,1750790,South,0.7461761603375527
2021,2,2021-02-01,2,120,1751208,12,455.04,37.92,108,347.04,455.04,2021-02,1751208,East,0.7626582278481012
2021,2,2021-02-01,2,120,1751880,4,303.36,75.84,105,198.36,303.36,2021-02,1751880,North,0.653876582278481
2021,2,2021-02-01,2,150,1746540,40,198.8,4.970000000000001,61,137.8,198.8,2021-02,1746540,South,0.693158953722334
2021,2,2021-02-01,2,150,1747010,4,123.76,30.94,26,97.76,123.76,2021-02,1747010,North,0.7899159663865546
2021,2,2021-02-01,2,180,1270265.6,16,235.36,14.71,64,171.36,235.36,2021-02,1270265.6,North,0.7280761386811693
2021,2,2021-02-01,2,180,1270305.6,4,72.68,18.17,18,54.68000000000001,72.68,2021-02,1270305.6,North,0.7523390203632361
2021,2,2021-02-01,2,180,1270335.6,8,166.08,20.76,47,119.08000000000001,166.08,2021-02,1270335.6,West,0.7170038535645472
2021,2,2021-02-01,2,180,1270455.6,2,62.28,31.14,21,41.28,62.28,2021-02,1270455.6,East,0.6628131021194605
2021,2,2021-02-01,2,200,1280290,8,101.92,12.74,30,71.92,101.92,2021-02,1280290,North,0.7056514913657771
2021,2,2021-02-05,1,100,1452405.02,120,4752.0,39.6,1303,3449.0,4752.0,2021-02,1452405.02,South,0.7257996632996633
2021,2,2021-02-05,1,100,1452703.02,60,3564.0,59.4,1024,2540.0,3564.0,2021-02,1452703.02,East,0.712682379349046
2021,2,2021-02-05,1,100,1453150.02,60,5346.0,89.1,1749,3597.0,5346.0,2021-02,1453150.02,East,0.6728395061728395
2021,2,2021-02-07,2,70,1740050,80,284.8,3.56,99,185.8,284.8,2021-02,1740050,East,0.6523876404494382
2021,2,2021-02-07,2,70,1740520,40,884.8,22.119999999999997,281,603.8,884.8,2021-02,1740520,West,0.6824141048824593
2021,2,2021-02-07,2,70,1740600,20,505.6,25.28,104,401.6,505.6,2021-02,1740600,East,0.7943037974683544
2021,2,2021-02-07,2,70,1741400,4,227.52,56.88,46,181.52,227.52,2021-02,1741400,West,0.7978199718706048
2021,2,2021-02-07,2,70,1741880,5,379.2,75.84,101,278.2,379.2,2021-02,1741880,West,0.7336497890295358
2021,2,2021-02-07,1,100,1452418.02,48,4752.0,99.0,1340,3412.0,4752.0,2021-02,1452418.02,North,0.718013468013468
2021,2,2021-02-07,1,100,1452928.02,640,50688.0,79.2,15086,35602.0,50688.0,2021-02,1452928.02,South,0.7023753156565656
2021,2,2021-02-07,1,100,1452943.02,48,9504.0,198.0,3210,6294.0,9504.0,2021-02,1452943.02,East,0.6622474747474747
2021,2,2021-02-07,1,110,1455412.02,40,1644.0,41.1,505,1139.0,1644.0,2021-02,1455412.02,West,0.6928223844282239
2021,2,2021-02-07,1,110,1455481.02,30,1849.5,61.65,530,1319.5,1849.5,2021-02,1455481.02,West,0.7134360638010273
2021,2,2021-02-07,1,110,1455548.02,160,13152.0,82.2,4298,8854.0,13152.0,2021-02,1455548.02,West,0.673205596107056
2021,2,2021-02-07,2,120,1751280,4,189.6,47.4,46,143.6,189.6,2021-02,1751280,West,0.7573839662447257
2021,2,2021-02-07,2,120,1751880,2,151.68,75.84,45,106.68,151.68,2021-02,1751880,East,0.7033227848101266
2021,2,2021-02-07,2,150,1747410,6,318.24,53.04,107,211.24,318.24,2021-02,1747410,East,0.6637757667169432
2021,2,2021-02-07,2,180,1270335.6,8,166.08,20.76,48,118.08000000000001,166.08,2021-02,1270335.6,South,0.7109826589595376
2021,2,2021-02-07,2,200,1281000,6,282.24,47.04,81,201.24,282.24,2021-02,1281000,East,0.7130102040816326
2021,2,2021-02-08,1,100,1452405.02,120,4752.0,39.6,1345,3407.0,4752.0,2021-02,1452405.02,North,0.7169612794612794
2021,2,2021-02-08,1,100,1452418.02,48,4752.0,99.0,1488,3264.0,4752.0,2021-02,1452418.02,West,0.6868686868686869
2021,2,2021-02-08,1,100,1452703.02,60,3564.0,59.4,983,2581.0,3564.0,2021-02,1452703.02,West,0.7241863075196409
2021,2,2021-02-08,1,100,1452730.02,60,8910.0,148.5,1831,7079.0,8910.0,2021-02,1452730.02,West,0.7945005611672278
2021,2,2021-02-08,1,100,1452943.02,48,9504.0,198.0,2444,7060.0,9504.0,2021-02,1452943.02,East,0.7428451178451179
2021,2,2021-02-08,1,100,1453150.02,60,5346.0,89.1,1283,4063.0,5346.0,2021-02,1453150.02,South,0.7600074822297045
2021,2,2021-02-08,1,100,1453220.02,40,3960.0,99.0,868,3092.0,3960.0,2021-02,1453220.02,South,0.7808080808080808
2021,2,2021-02-08,1,110,1455412.02,80,3288.0,41.1,784,2504.0,3288.0,2021-02,1455412.02,South,0.7615571776155717
2021,2,2021-02-08,1,110,1455481.02,30,1849.5,61.65,482,1367.5,1849.5,2021-02,1455481.02,East,0.739389024060557
2021,2,2021-02-08,1,110,1455548.02,160,13152.0,82.2,2693,10459.0,13152.0,2021-02,1455548.02,East,0.7952402676399026
2021,2,2021-02-09,3,140,1710910.01,108,12645.72,117.08999999999999,3286,9359.72,12645.72,2021-02,1710910.01,West,0.7401492362633365
2021,2,2021-02-13,2,70,1740050,20,71.2,3.56,21,50.2,71.2,2021-02,1740050,North,0.7050561797752809
2021,2,2021-02-13,2,70,1740220,24,246.48,10.27,83,163.48,246.48,2021-02,1740220,South,0.663258682246024
2021,2,2021-02-13,2,70,1740300,16,214.88,13.43,68,146.88,214.88,2021-02,1740300,East,0.6835443037974683
2021,2,2021-02-13,2,70,1740440,108,2047.68,18.96,418,1629.68,2047.68,2021-02,1740440,North,0.7958665416471323
2021,2,2021-02-13,2,70,1740520,32,707.84,22.12,179,528.84,707.84,2021-02,1740520,East,0.747117992766727
2021,2,2021-02-13,2,70,1740600,20,505.6,25.28,134,371.6,505.6,2021-02,1740600,East,0.7349683544303798
2021,2,2021-02-13,2,70,1740920,84,3185.28,37.92,973,2212.28,3185.28,2021-02,1740920,West,0.6945323488045008
2021,2,2021-02-13,2,70,1741160,20,948.0,47.4,296,652.0,948.0,2021-02,1741160,South,0.6877637130801688
2021,2,2021-02-13,2,70,1741400,6,341.28,56.879999999999995,109,232.27999999999997,341.28,2021-02,1741400,East,0.6806141584622597
2021,2,2021-02-13,2,70,1741880,5,379.2,75.84,87,292.2,379.2,2021-02,1741880,North,0.7705696202531646
2021,2,2021-02-13,2,120,1750338,20,71.2,3.56,24,47.2,71.2,2021-02,1750338,West,0.6629213483146068
2021,2,2021-02-13,2,120,1750808,8,176.96,22.12,52,124.96000000000001,176.96,2021-02,1750808,South,0.7061482820976492
2021,2,2021-02-13,2,120,1751280,4,189.6,47.4,42,147.6,189.6,2021-02,1751280,East,0.7784810126582279
2021,2,2021-02-13,2,120,1751880,2,151.68,75.84,35,116.68,151.68,2021-02,1751880,South,0.7692510548523207
2021,2,2021-02-13,2,150,1747010,4,123.76,30.94,40,83.76,123.76,2021-02,1747010,North,0.6767937944408533
2021,2,2021-02-13,2,150,1747410,6,318.24,53.04,95,223.24,318.24,2021-02,1747410,North,0.7014831573655104
2021,2,2021-02-13,2,180,1270415.6,4,110.72,27.68,22,88.72,110.72,2021-02,1270415.6,North,0.8013005780346821
2021,2,2021-02-13,2,200,1281000,8,376.32,47.04,125,251.32,376.32,2021-02,1281000,East,0.6678358843537415
2021,2,2021-02-16,1,100,1452038.02,216,4665.6,21.6,959,3706.6000000000004,4665.6,2021-02,1452038.02,South,0.7944530178326474
2021,2,2021-02-16,1,100,1452418.02,40,3960.0,99.0,1327,2633.0,3960.0,2021-02,1452418.02,East,0.6648989898989899
2021,2,2021-02-16,1,100,1452703.02,60,3564.0,59.4,1200,2364.0,3564.0,2021-02,1452703.02,North,0.6632996632996633
2021,2,2021-02-16,1,100,1452730.02,40,5940.0,148.5,1542,4398.0,5940.0,2021-02,1452730.02,East,0.7404040404040404
2021,2,2021-02-16,1,100,1453220.02,40,3960.0,99.0,954,3006.0,3960.0,2021-02,1453220.02,West,0.759090909090909
2021,2,2021-02-16,1,110,1455412.02,40,1644.0,41.1,417,1227.0,1644.0,2021-02,1455412.02,West,0.7463503649635036
2021,2,2021-02-16,1,110,1455481.02,30,1849.5,61.65,386,1463.5,1849.5,2021-02,1455481.02,West,0.7912949445796161
2021,2,2021-02-16,1,110,1455548.02,160,13152.0,82.2,3640,9512.0,13152.0,2021-02,1455548.02,South,0.7232360097323601
2021,2,2021-02-19,1,100,1452943.02,48,9504.0,198.0,2623,6881.0,9504.0,2021-02,1452943.02,South,0.7240109427609428
2021,2,2021-02-19,1,100,1453150.02,60,5346.0,89.1,1744,3602.0,5346.0,2021-02,1453150.02,South,0.673774784885896
2021,2,2021-02-20,2,70,1740050,20,71.2,3.56,18,53.2,71.2,2021-02,1740050,East,0.7471910112359551
2021,2,2021-02-20,2,70,1740220,24,246.48,10.27,85,161.48,246.48,2021-02,1740220,West,0.6551444336254463
2021,2,2021-02-20,2,70,1740380,8,132.72,16.59,44,88.72,132.72,2021-02,1740380,East,0.6684749849306811
2021,2,2021-02-20,2,70,1740440,108,2047.68,18.96,413,1634.68,2047.68,2021-02,1740440,North,0.7983083294264729
2021,2,2021-02-20,2,70,1740520,20,442.4,22.119999999999997,96,346.4,442.4,2021-02,1740520,North,0.783001808318264
2021,2,2021-02-20,2,70,1740600,20,505.6,25.28,165,340.6,505.6,2021-02,1740600,West,0.6736550632911392
2021,2,2021-02-20,2,70,1740680,14,398.16,28.44,98,300.16,398.16,2021-02,1740680,South,0.7538677918424754
2021,2,2021-02-20,2,70,1740920,84,3185.28,37.92,1028,2157.28,3185.28,2021-02,1740920,South,0.677265420936307
2021,2,2021-02-20,2,70,1741160,42,1990.8,47.4,546,1444.8,1990.8,2021-02,1741160,North,0.7257383966244726
2021,2,2021-02-20,2,70,1741400,5,284.4,56.879999999999995,84,200.39999999999998,284.4,2021-02,1741400,South,0.7046413502109704
2021,2,2021-02-20,2,70,1741880,4,303.36,75.84,100,203.36,303.36,2021-02,1741880,East,0.6703586497890296
2021,2,2021-02-20,2,120,1750790,8,151.68,18.96,32,119.68,151.68,2021-02,1750790,East,0.7890295358649789
2021,2,2021-02-20,2,120,1750808,8,176.96,22.12,55,121.96000000000001,176.96,2021-02,1750808,West,0.6891952983725136
2021,2,2021-02-20,2,120,1750828,4,101.12,25.28,33,68.12,101.12,2021-02,1750828,East,0.6736550632911392
2021,2,2021-02-20,2,120,1751400,2,113.76,56.88,34,79.76,113.76,2021-02,1751400,West,0.7011251758087201
2021,2,2021-02-20,2,120,1751880,2,151.68,75.84,46,105.68,151.68,2021-02,1751880,East,0.6967299578059072
2021,2,2021-02-20,2,180,1270225.6,8,90.0,11.25,24,66.0,90.0,2021-02,1270225.6,South,0.7333333333333333
2021,2,2021-02-20,2,180,1270265.6,24,353.04,14.71,120,233.04000000000002,353.04,2021-02,1270265.6,West,0.6600951733514616
2021,2,2021-02-20,2,180,1270375.6,8,193.76,24.22,64,129.76,193.76,2021-02,1270375.6,North,0.6696944673823286
2021,2,2021-02-20,2,230,XK3DA250108,1,78.6,78.6,23,55.599999999999994,78.6,2021-02,XK3DA250108,East,0.7073791348600509
2021,2,2021-02-21,3,140,1710910.01,72,8430.48,117.08999999999999,1807,6623.48,8430.48,2021-02,1710910.01,East,0.7856587050796633
2021,2,2021-02-23,1,100,1452418.02,56,5544.0,99.0,1170,4374.0,5544.0,2021-02,1452418.02,North,0.788961038961039
2021,2,2021-02-23,1,100,1452703.02,60,3564.0,59.4,768,2796.0,3564.0,2021-02,1452703.02,South,0.7845117845117845
2021,2,2021-02-23,1,100,1452928.02,400,31680.0,79.2,7320,24360.0,31680.0,2021-02,1452928.02,North,0.7689393939393939
2021,2,2021-02-23,1,100,1453150.02,60,5346.0,89.1,1610,3736.0,5346.0,2021-02,1453150.02,East,0.69884025439581
2021,2,2021-02-23,1,110,1455481.02,30,1849.5,61.65,526,1323.5,1849.5,2021-02,1455481.02,North,0.7155988104893214
2021,2,2021-02-26,3,230,XWCFDA2537249,5,2925.0,585.0,657,2268.0,2925.0,2021-02,XWCFDA2537249,North,0.7753846153846153
2021,2,2021-02-27,2,70,1740050,20,71.2,3.56,18,53.2,71.2,2021-02,1740050,East,0.7471910112359551
2021,2,2021-02-27,2,70,1740090,12,61.68,5.14,16,45.68,61.68,2021-02,1740090,South,0.7405966277561609
2021,2,2021-02-27,2,70,1740130,12,80.64,6.72,28,52.64,80.64,2021-02,1740130,North,0.6527777777777778
2021,2,2021-02-27,2,70,1740220,8,82.16,10.27,24,58.16,82.16,2021-02,1740220,North,0.7078870496592016
2021,2,2021-02-27,2,70,1740300,8,107.44,13.43,28,79.44,107.44,2021-02,1740300,West,0.7393894266567387
2021,2,2021-02-27,2,70,1740380,8,132.72,16.59,42,90.72,132.72,2021-02,1740380,North,0.6835443037974683
2021,2,2021-02-27,2,70,1740520,108,2388.96,22.12,760,1628.96,2388.96,2021-02,1740520,North,0.681869935034492
2021,2,2021-02-27,2,70,1740600,8,202.24,25.28,45,157.24,202.24,2021-02,1740600,East,0.777492088607595
2021,2,2021-02-27,2,70,1740680,84,2388.96,28.44,506,1882.96,2388.96,2021-02,1740680,North,0.7881923514834908
2021,2,2021-02-27,2,70,1740920,84,3185.28,37.92,835,2350.28,3185.28,2021-02,1740920,South,0.737856640546514
2021,2,2021-02-27,2,70,1741160,42,1990.8,47.4,514,1476.8,1990.8,2021-02,1741160,East,0.7418123367490456
2021,2,2021-02-27,1,100,1452928.02,160,12672.0,79.2,3193,9479.0,12672.0,2021-02,1452928.02,South,0.7480271464646465
2021,2,2021-02-27,1,100,1452943.02,48,9504.0,198.0,3219,6285.0,9504.0,2021-02,1452943.02,North,0.6613005050505051
2021,2,2021-02-27,2,120,1750688,16,164.32,10.27,50,114.32,164.32,2021-02,1750688,East,0.6957156767283349
2021,2,2021-02-27,2,120,1750723,12,161.16,13.43,40,121.16,161.16,2021-02,1750723,South,0.7517994539587987
2021,2,2021-02-27,2,120,1750808,12,265.44,22.12,73,192.44,265.44,2021-02,1750808,East,0.7249849306811332
2021,2,2021-02-27,2,120,1750828,4,101.12,25.28,33,68.12,101.12,2021-02,1750828,West,0.6736550632911392
2021,2,2021-02-27,2,120,1751400,1,56.88,56.88,14,42.88,56.88,2021-02,1751400,North,0.7538677918424754
2021,2,2021-02-27,2,180,1270305.6,4,72.68,18.17,19,53.68000000000001,72.68,2021-02,1270305.6,East,0.7385800770500826
2021,2,2021-02-27,2,180,1270335.6,4,83.04,20.76,28,55.040000000000006,83.04,2021-02,1270335.6,North,0.6628131021194605
2021,2,2021-02-27,2,180,1270415.6,4,110.72,27.68,35,75.72,110.72,2021-02,1270415.6,South,0.6838872832369942
2021,2,2021-02-27,2,180,1270575.6,8,332.16,41.52,93,239.16000000000003,332.16,2021-02,1270575.6,East,0.7200144508670521
2021,2,2021-02-28,1,100,1452405.02,200,7920.0,39.6,1865,6055.0,7920.0,2021-02,1452405.02,East,0.764520202020202
2021,2,2021-02-28,1,110,1455412.02,40,1644.0,41.1,561,1083.0,1644.0,2021-02,1455412.02,West,0.6587591240875912
2021,2,2021-02-28,1,110,1455548.02,200,16440.0,82.2,4649,11791.0,16440.0,2021-02,1455548.02,North,0.7172141119221411
2021,3,2021-03-02,1,100,1452038.02,216,4665.6,21.6,1210,3455.6000000000004,4665.6,2021-03,1452038.02,East,0.7406550068587106
2021,3,2021-03-02,1,100,1452928.02,100,7920.0,79.2,1742,6178.0,7920.0,2021-03,1452928.02,West,0.7800505050505051
2021,3,2021-03-02,3,230,XWCFDA2537249,3,1755.0,585.0,423,1332.0,1755.0,2021-03,XWCFDA2537249,North,0.7589743589743589
2021,3,2021-03-06,2,70,1740090,24,123.36,5.14,26,97.36,123.36,2021-03,1740090,South,0.7892347600518806
2021,3,2021-03-06,2,70,1740130,24,161.28,6.72,36,125.28,161.28,2021-03,1740130,West,0.7767857142857143
2021,3,2021-03-06,2,70,1740220,48,492.96,10.27,103,389.96,492.96,2021-03,1740220,East,0.7910580980201233
2021,3,2021-03-06,2,70,1740380,108,1791.72,16.59,474,1317.72,1791.72,2021-03,1740380,North,0.7354497354497355
2021,3,2021-03-06,2,70,1740520,108,2388.96,22.12,735,1653.96,2388.96,2021-03,1740520,West,0.6923347398030942
2021,3,2021-03-06,2,70,1740600,36,910.08,25.28,227,683.08,910.08,2021-03,1740600,North,0.7505713783403657
2021,3,2021-03-06,2,70,1740920,84,3185.28,37.92,1099,2086.28,3185.28,2021-03,1740920,North,0.6549753867791843
2021,3,2021-03-06,2,70,1741160,42,1990.8,47.4,514,1476.8,1990.8,2021-03,1741160,South,0.7418123367490456
2021,3,2021-03-06,2,70,1741880,42,3185.28,75.84,879,2306.28,3185.28,2021-03,1741880,West,0.724043098251959
2021,3,2021-03-06,2,120,1750378,12,61.68,5.14,19,42.68,61.68,2021-03,1750378,West,0.691958495460441
2021,3,2021-03-06,2,180,1270225.6,8,90.0,11.25,25,65.0,90.0,2021-03,1270225.6,South,0.7222222222222222
2021,3,2021-03-06,2,200,1280120,20,88.2,4.41,29,59.2,88.2,2021-03,1280120,North,0.671201814058957
2021,3,2021-03-07,1,100,1453057,15000,13215.0,0.881,3936,9279.0,13215.0,2021-03,1453057,South,0.7021566401816118
2021,3,2021-03-07,1,100,1453150.02,80,7128.0,89.1,2001,5127.0,7128.0,2021-03,1453150.02,South,0.7192760942760943
2021,3,2021-03-07,1,110,1455412.02,40,1644.0,41.1,458,1186.0,1644.0,2021-03,1455412.02,South,0.7214111922141119
2021,3,2021-03-07,1,110,1455481.02,30,1849.5,61.65,608,1241.5,1849.5,2021-03,1455481.02,East,0.6712625033792917
2021,3,2021-03-09,1,100,1452405.02,120,4752.0,39.6,1410,3342.0,4752.0,2021-03,1452405.02,East,0.7032828282828283
2021,3,2021-03-09,1,100,1452928.02,100,7920.0,79.2,2104,5816.0,7920.0,2021-03,1452928.02,East,0.7343434343434343
2021,3,2021-03-09,1,110,1455548.02,240,19728.0,82.2,3953,15775.0,19728.0,2021-03,1455548.02,North,0.799624898621249
2021,3,2021-03-12,1,100,1452418.02,48,4752.0,99.0,1434,3318.0,4752.0,2021-03,1452418.02,South,0.6982323232323232
2021,3,2021-03-12,1,100,1452943.02,160,31680.0,198.0,6971,24709.0,31680.0,2021-03,1452943.02,East,0.7799558080808081
2021,3,2021-03-12,1,100,1453150.02,80,7128.0,89.1,2222,4906.0,7128.0,2021-03,1453150.02,East,0.6882716049382716
2021,3,2021-03-12,1,110,1455481.02,30,1849.5,61.65,384,1465.5,1849.5,2021-03,1455481.02,North,0.7923763179237632
2021,3,2021-03-13,1,110,1455412.02,40,1644.0,41.1,566,1078.0,1644.0,2021-03,1455412.02,East,0.6557177615571776
2021,3,2021-03-13,1,110,1455548.02,240,19728.0,82.2,5765,13963.0,19728.0,2021-03,1455548.02,West,0.7077757502027575
2021,3,2021-03-13,3,140,1710910.01,36,4215.24,117.08999999999999,1125,3090.24,4215.24,2021-03,1710910.01,East,0.7331112819198907
