Customer Number,Item Number,year_month,quarter,region_name,sales,Qty Shipped,COGS,gross_profit,Gross Margin,cost_per_unit
2,1750808,2022-03,2022Q1,North,478.8,20,156,322.8,67.42,23.94
2,1750808,2022-03,2022Q1,West,574.56,24,182,392.56,68.32,23.939999999999998
2,1750808,2022-04,2022Q2,North,1244.88,52,275,969.8800000000001,77.91,23.94
2,1750808,2022-04,2022Q2,South,287.28,12,71,216.28,75.29,23.939999999999998
2,1750808,2022-05,2022Q2,South,287.28,12,100,187.28,65.19,23.939999999999998
2,1750808,2022-06,2022Q2,South,1627.92,68,550,1077.92,66.21,23.94
2,1750808,2022-07,2022Q3,East,287.28,12,68,219.28,76.33,23.939999999999998
2,1750808,2022-07,2022Q3,North,1149.1200000000001,48,293,856.1200000000001,74.5,23.94
2,1750828,2021-02,2021Q1,East,101.12,4,33,68.12,67.37,25.28
2,1750828,2021-02,2021Q1,West,101.12,4,33,68.12,67.37,25.28
2,1750828,2021-03,2021Q1,West,101.12,4,25,76.12,75.28,25.28
2,1750828,2021-04,2021Q2,West,101.12,4,28,73.12,72.31,25.28
2,1750828,2021-05,2021Q2,South,202.15,8,54,148.15,73.29,25.26875
2,1750828,2021-06,2021Q2,East,303.36,12,81,222.36,73.3,25.28
2,1750828,2021-06,2021Q2,West,209.92,8,67,142.92,68.08,26.24
2,1750828,2021-07,2021Q3,West,209.92,8,43,166.92,79.52,26.24
2,1750828,2021-08,2021Q3,South,314.88,12,95,219.88,69.83,26.24
2,1750828,2021-08,2021Q3,West,104.96,4,23,81.96,78.09,26.24
2,1750828,2021-09,2021Q3,West,209.92,8,72,137.92,65.7,26.24
2,1750828,2021-11,2021Q4,South,104.96,4,26,78.96,75.23,26.24
2,1750828,2021-12,2021Q4,North,104.96,4,25,79.96,76.18,26.24
2,1750828,2021-12,2021Q4,West,104.96,4,28,76.96,73.32,26.24
2,1750828,2022-03,2022Q1,South,109.44,4,26,83.44,76.24,27.36
2,1750828,2022-04,2022Q2,East,109.44,4,25,84.44,77.16,27.36
2,1750828,2022-05,2022Q2,North,218.88,8,54,164.88,75.33,27.36
2,1750828,2022-07,2022Q3,South,218.88,8,44,174.88,79.9,27.36
2,1751080,2021-01,2021Q1,South,56.88,2,11,45.88,80.66,28.44
2,1751080,2021-03,2021Q1,East,56.88,2,11,45.88,80.66,28.44
2,1751080,2021-03,2021Q1,West,113.76,4,38,75.76,66.6,28.44
2,1751080,2021-04,2021Q2,East,113.76,4,27,86.76,76.27,28.44
2,1751080,2021-04,2021Q2,South,284.4,10,91,193.4,68.0,28.439999999999998
2,1751080,2021-05,2021Q2,East,113.76,4,35,78.76,69.23,28.44
2,1751080,2021-05,2021Q2,South,227.52,8,53,174.52,76.71,28.44
2,1751080,2021-07,2021Q3,South,118.08,4,25,93.08,78.83,29.52
2,1751080,2021-08,2021Q3,South,118.08,4,34,84.08,71.21,29.52
2,1751080,2021-10,2021Q4,South,177.12,6,53,124.12,70.08,29.52
2,1751080,2022-02,2022Q1,South,61.56,2,15,46.56,75.63,30.78
2,1751080,2022-03,2022Q1,South,123.12,4,40,83.12,67.51,30.78
2,1751080,2022-03,2022Q1,West,184.68,6,50,134.68,72.93,30.78
2,1751080,2022-05,2022Q2,West,123.12,4,28,95.12,77.26,30.78
2,1751080,2022-06,2022Q2,North,123.12,4,32,91.12,74.01,30.78
2,1751080,2022-06,2022Q2,South,246.24,8,62,184.24,74.82,30.78
2,1751080,2022-06,2022Q2,West,123.12,4,40,83.12,67.51,30.78
2,1751080,2022-07,2022Q3,East,307.8,10,84,223.8,72.71,30.78
2,1751080,2022-07,2022Q3,West,123.12,4,24,99.12,80.51,30.78
2,1751208,2021-01,2021Q1,East,455.04,12,145,310.04,68.13,37.92
2,1751208,2021-02,2021Q1,East,455.04,12,108,347.04,76.27,37.92
2,1751208,2021-03,2021Q1,East,379.2,10,119,260.2,68.62,37.92
2,1751208,2021-04,2021Q2,East,1592.64,42,415,1177.64,73.94,37.92
2,1751208,2021-04,2021Q2,West,606.72,16,204,402.72,66.38,37.92
2,1751208,2021-05,2021Q2,South,1896.0,50,405,1491.0,78.64,37.92
2,1751208,2021-06,2021Q2,East,2833.92,72,626,2207.92,77.91,39.36
2,1751208,2021-06,2021Q2,North,1592.64,42,450,1142.64,71.75,37.92
2,1751208,2021-08,2021Q3,South,1653.12,42,384,1269.12,76.77,39.36
2,1751208,2021-08,2021Q3,West,1653.12,42,480,1173.12,70.96,39.36
2,1751208,2021-09,2021Q3,North,393.6,10,100,293.6,74.59,39.36
2,1751208,2021-10,2021Q4,East,1574.4,40,434,1140.4,72.43,39.36
2,1751208,2021-10,2021Q4,South,1653.12,42,498,1155.12,69.88,39.36
2,1751208,2021-11,2021Q4,North,2046.72,52,629,1417.72,69.27,39.36
2,1751208,2021-12,2021Q4,East,393.6,10,132,261.6,66.46,39.36
2,1751208,2021-12,2021Q4,South,629.76,16,167,462.76,73.48,39.36
2,1751208,2022-02,2022Q1,North,492.48,12,120,372.48,75.63,41.04
2,1751208,2022-02,2022Q1,South,410.1,10,96,314.1,76.59,41.010000000000005
2,1751208,2022-03,2022Q1,East,410.4,10,139,271.4,66.13,41.04
2,1751208,2022-03,2022Q1,West,2462.4,60,637,1825.4,74.13,41.04
2,1751208,2022-04,2022Q2,South,1723.68,42,349,1374.68,79.75,41.04
2,1751208,2022-04,2022Q2,West,410.4,10,128,282.4,68.81,41.04
2,1751208,2022-05,2022Q2,East,656.64,16,191,465.64,70.91,41.04
2,1751208,2022-05,2022Q2,West,820.8,20,242,578.8,70.52,41.04
2,1751208,2022-06,2022Q2,South,410.4,10,83,327.4,79.78,41.04
2,1751208,2022-06,2022Q2,West,410.4,10,120,290.4,70.76,41.04
2,1751208,2022-07,2022Q3,East,1887.8400000000001,46,410,1477.8400000000001,78.28,41.040000000000006
2,1751208,2022-07,2022Q3,North,410.4,10,131,279.4,68.08,41.04
2,1751208,2022-07,2022Q3,West,492.48,12,145,347.48,70.56,41.04
2,1751280,2021-02,2021Q1,East,189.6,4,42,147.6,77.85,47.4
2,1751280,2021-02,2021Q1,West,189.6,4,46,143.6,75.74,47.4
2,1751280,2021-03,2021Q1,West,189.6,4,44,145.6,76.79,47.4
2,1751280,2021-04,2021Q2,East,189.6,4,60,129.6,68.35,47.4
2,1751280,2021-05,2021Q2,North,474.0,10,105,369.0,77.85,47.4
2,1751280,2021-05,2021Q2,South,474.0,10,150,324.0,68.35,47.4
2,1751280,2021-06,2021Q2,East,492.0,10,164,328.0,66.67,49.2
2,1751280,2021-07,2021Q3,West,492.0,10,129,363.0,73.78,49.2
2,1751280,2021-08,2021Q3,West,492.0,10,150,342.0,69.51,49.2
2,1751280,2021-10,2021Q4,North,196.8,4,44,152.8,77.64,49.2
2,1751280,2021-11,2021Q4,West,590.4000000000001,12,172,418.40000000000003,70.87,49.20000000000001
2,1751280,2022-01,2022Q1,East,196.8,4,42,154.8,78.66,49.2
2,1751280,2022-01,2022Q1,South,393.6,8,114,279.6,71.04,49.2
2,1751280,2022-02,2022Q1,North,307.8,6,87,220.8,71.73,51.300000000000004
2,1751280,2022-03,2022Q1,South,410.4,8,125,285.4,69.54,51.3
2,1751280,2022-04,2022Q2,East,410.4,8,103,307.4,74.9,51.3
2,1751280,2022-04,2022Q2,West,410.4,8,131,279.4,68.08,51.3
2,1751280,2022-05,2022Q2,South,410.4,8,135,275.4,67.11,51.3
2,1751280,2022-06,2022Q2,East,410.4,8,95,315.4,76.85,51.3
2,1751280,2022-06,2022Q2,West,205.2,4,69,136.2,66.37,51.3
2,1751280,2022-07,2022Q3,North,513.0,10,126,387.0,75.44,51.3
2,1751280,2022-07,2022Q3,South,307.8,6,89,218.8,71.09,51.300000000000004
2,1751400,2021-02,2021Q1,North,56.88,1,14,42.88,75.39,56.88
2,1751400,2021-02,2021Q1,West,113.76,2,34,79.76,70.11,56.88
2,1751400,2021-04,2021Q2,East,56.88,1,17,39.88,70.11,56.88
2,1751400,2021-05,2021Q2,East,113.76,2,23,90.76,79.78,56.88
2,1751400,2021-05,2021Q2,West,56.88,1,15,41.88,73.63,56.88
2,1751400,2021-06,2021Q2,South,59.04,1,14,45.04,76.29,59.04
2,1751400,2021-07,2021Q3,South,118.08,2,38,80.08,67.82,59.04
2,1751400,2021-08,2021Q3,West,236.16,4,75,161.16,68.24,59.04
2,1751400,2022-03,2022Q1,North,61.56,1,15,46.56,75.63,61.56
2,1751400,2022-04,2022Q2,East,61.56,1,19,42.56,69.14,61.56
2,1751400,2022-07,2022Q3,North,123.12,2,33,90.12,73.2,61.56
2,1751880,2021-01,2021Q1,West,227.52,3,65,162.52,71.43,75.84
2,1751880,2021-02,2021Q1,East,303.36,4,91,212.36,70.0,75.84
2,1751880,2021-02,2021Q1,North,303.36,4,105,198.36,65.39,75.84
2,1751880,2021-02,2021Q1,South,151.68,2,35,116.68,76.93,75.84
2,1751880,2021-06,2021Q2,North,78.72,1,17,61.72,78.4,78.72
2,1751880,2021-07,2021Q3,East,157.44,2,40,117.44,74.59,78.72
2,1751880,2021-09,2021Q3,South,314.88,4,84,230.88,73.32,78.72
2,1751880,2021-12,2021Q4,North,393.6,5,124,269.6,68.5,78.72
2,1751880,2022-01,2022Q1,West,314.88,4,94,220.88,70.15,78.72
2,1751880,2022-04,2022Q2,East,164.16,2,38,126.16,76.85,82.08
2,1751880,2022-05,2022Q2,East,164.16,2,47,117.16,71.37,82.08
2,1751880,2022-05,2022Q2,North,164.16,2,46,118.16,71.98,82.08
2,1751880,2022-06,2022Q2,North,164.16,2,34,130.16,79.29,82.08
2,5053104,2022-05,2022Q2,South,475.0,5,160,315.0,66.32,95.0
2,5053156,2022-05,2022Q2,North,1020.0,8,356,664.0,65.1,127.5
2,5053360,2021-09,2021Q3,East,675.0,5,180,495.0,73.33,135.0
2,5053404,2022-05,2022Q2,West,190.0,2,52,138.0,72.63,95.0
2,5053404,2022-06,2022Q2,West,760.0,8,216,544.0,71.58,95.0
2,5053456,2022-05,2022Q2,South,382.5,3,122,260.5,68.1,127.5
2,5053456,2022-06,2022Q2,South,1020.0,8,272,748.0,73.33,127.5
2,A021B6504467,2022-01,2022Q1,North,40.15,1,11,29.15,72.6,40.15
2,A02DA2501467,2022-01,2022Q1,South,51.4,1,13,38.4,74.71,51.4
2,A02DA2501467,2022-04,2022Q2,North,51.4,1,16,35.4,68.87,51.4
2,A41DA2967467,2021-06,2021Q2,South,60.4,1,18,42.4,70.2,60.4
2,A41DA2967467,2021-10,2021Q4,West,120.8,2,34,86.8,71.85,60.4
2,A44DA2502467,2022-07,2022Q3,South,120.8,2,31,89.8,74.34,60.4
2,A65DA2501467,2022-04,2022Q2,East,51.4,1,12,39.4,76.65,51.4
2,A65DA2502467,2021-08,2021Q3,West,60.4,1,18,42.4,70.2,60.4
2,A79DA2501467,2022-01,2022Q1,East,51.4,1,11,40.4,78.6,51.4
2,AC21B6502467,2021-11,2021Q4,East,240.9,6,51,189.9,78.83,40.15
2,AC21B6502467,2022-02,2022Q1,East,36.75,1,10,26.75,72.79,36.75
2,AC21B6512467,2022-01,2022Q1,East,40.15,1,12,28.15,70.11,40.15
2,AI9DA2967467,2021-07,2021Q3,East,60.4,1,17,43.4,71.85,60.4
2,AI9DA2967467,2021-07,2021Q3,South,60.4,1,18,42.4,70.2,60.4
2,AI9DA2967467,2021-08,2021Q3,South,60.4,1,20,40.4,66.89,60.4
2,AI9DA2967467,2021-11,2021Q4,South,60.4,1,18,42.4,70.2,60.4
2,AI9DA2967467,2021-12,2021Q4,North,604.0,10,153,451.0,74.67,60.4
2,AI9DA2967490,2021-09,2021Q3,East,286.9,1,76,210.9,73.51,286.9
2,AJ2DA2964467,2021-09,2021Q3,North,60.4,1,16,44.4,73.51,60.4
2,AK3S1B6501467,2021-11,2021Q4,East,66.8,2,18,48.8,73.05,33.4
2,AK3SDA2501467,2022-05,2022Q2,East,51.4,1,14,37.4,72.76,51.4
2,AOH1B6504467,2021-10,2021Q4,East,27.4,1,9,18.4,67.15,27.4
2,AOH1B6514467,2022-01,2022Q1,South,27.4,1,7,20.4,74.45,27.4
2,AOHDA2501467,2022-07,2022Q3,East,43.9,1,12,31.9,72.67,43.9
2,D021B650408,2021-01,2021Q1,North,53.4,1,16,37.4,70.04,53.4
2,D021B6504331,2021-09,2021Q3,West,222.0,1,61,161.0,72.52,222.0
2,D021B651708,2021-05,2021Q2,West,53.4,1,13,40.4,75.66,53.4
2,D79DA250108,2021-08,2021Q3,West,157.2,2,35,122.2,77.74,78.6
2,D79DA250108,2022-05,2022Q2,South,78.6,1,17,61.6,78.37,78.6
2,DIGIKIT,2021-01,2021Q1,North,79.0,1,26,53.0,67.09,79.0
2,X41DA296708,2021-05,2021Q2,West,92.4,1,21,71.4,77.27,92.4
2,X41DA296708,2022-02,2022Q1,South,924.0,10,285,639.0,69.16,92.4
2,X651B650108,2022-01,2022Q1,South,34.2,1,8,26.200000000000006,76.61,34.2
2,X65DA250108,2022-05,2022Q2,South,78.6,1,17,61.6,78.37,78.6
2,X731B650208,2021-05,2021Q2,East,53.4,1,11,42.4,79.4,53.4
2,X731B650308,2021-03,2021Q1,East,53.4,1,17,36.4,68.16,53.4
2,X731B650408,2021-12,2021Q4,East,53.4,1,10,43.4,81.27,53.4
2,X731B650408,2022-02,2022Q1,South,53.4,1,12,41.4,77.53,53.4
2,X731B651108,2021-04,2021Q2,South,53.4,1,16,37.4,70.04,53.4
2,X731B6514331,2021-01,2021Q1,South,222.0,1,75,147.0,66.22,222.0
2,X73DA250108,2021-09,2021Q3,South,157.2,2,45,112.2,71.37,78.6
2,X73DA250208,2022-02,2022Q1,West,92.4,1,19,73.4,79.44,92.4
2,XI9DA250108,2021-11,2021Q4,West,78.6,1,18,60.6,77.1,78.6
2,XI9DA296708,2021-01,2021Q1,South,92.4,1,31,61.40000000000001,66.45,92.4
2,XI9DA296708,2021-08,2021Q3,West,92.4,1,22,70.4,76.19,92.4
2,XI9DA296708,2022-05,2022Q2,East,92.4,1,24,68.4,74.03,92.4
2,XI9DA2967779,2022-02,2022Q1,North,115.5,1,23,92.5,80.09,115.5
2,XJ2DA296408,2022-06,2022Q2,East,369.6,4,91,278.6,75.38,92.4
2,XJ2DA296408,2022-06,2022Q2,West,92.4,1,30,62.40000000000001,67.53,92.4
2,XJ2DA296408,2022-07,2022Q3,West,92.4,1,22,70.4,76.19,92.4
2,XK3DA250108,2021-02,2021Q1,East,78.6,1,23,55.6,70.74,78.6
2,XK3DA250108,2021-10,2021Q4,West,78.6,1,19,59.6,75.83,78.6
2,XK3DA250108,2022-04,2022Q2,West,78.6,1,26,52.6,66.92,78.6
2,XK3DA250108,2022-05,2022Q2,North,78.6,1,27,51.6,65.65,78.6
2,XK3DA250108,2022-06,2022Q2,West,78.6,1,18,60.6,77.1,78.6
2,XK3DA2501331,2022-04,2022Q2,East,372.0,1,103,269.0,72.31,372.0
2,XK3S1B6501331,2021-01,2021Q1,North,165.0,1,37,128.0,77.58,165.0
2,XM3DA250108,2021-07,2021Q3,South,66.0,1,21,45.0,68.18,66.0
2,XM3DA250108,2022-04,2022Q2,North,66.0,1,14,52.0,78.79,66.0
2,XM3DA2501331,2021-09,2021Q3,South,312.0,1,88,224.0,71.79,312.0
2,XM3DA250208,2021-04,2021Q2,East,78.0,1,24,54.0,69.23,78.0
2,XM3DA250208,2021-11,2021Q4,East,78.0,1,24,54.0,69.23,78.0
2,XM3DA2502779,2021-09,2021Q3,East,97.5,1,34,63.5,65.13,97.5
2,XM3DA2502779,2021-09,2021Q3,West,97.5,1,27,70.5,72.31,97.5
2,XWCF1B651408,2021-05,2021Q2,West,53.4,1,11,42.4,79.4,53.4
2,XWCF1B651408,2021-08,2021Q3,North,53.4,1,13,40.4,75.66,53.4
2,XWCF1B65142020,2021-03,2021Q1,East,106.8,1,33,73.8,69.1,106.8
2,XWCFDA250108,2022-02,2022Q1,East,78.6,1,20,58.6,74.55,78.6
2,XWCFDA253708,2022-05,2022Q2,South,92.4,1,24,68.4,74.03,92.4
2,XWCFDA253708,2022-06,2022Q2,East,92.4,1,18,74.4,80.52,92.4
3,1220700,2021-07,2021Q3,North,4021.92,42,1047,2974.92,73.97,95.76
3,1220700,2021-09,2021Q3,West,4021.92,42,1362,2659.92,66.14,95.76
3,1220700,2021-11,2021Q4,South,4021.92,42,811,3210.92,79.84,95.76
3,1220700,2022-02,2022Q1,West,4021.92,42,865,3156.92,78.49,95.76
3,1220700,2022-03,2022Q1,North,4021.92,42,1050,2971.92,73.89,95.76
3,1220700,2022-07,2022Q3,South,4021.92,42,1055,2966.92,73.77,95.76
3,1265939.01,2021-09,2021Q3,South,3447.36,36,818,2629.36,76.27,95.76
3,1265939.01,2021-11,2021Q4,West,3447.36,36,1027,2420.36,70.21,95.76
3,1265939.01,2022-01,2022Q1,South,3447.36,36,1148,2299.36,66.7,95.76
3,1265939.01,2022-03,2022Q1,North,3447.36,36,923,2524.36,73.23,95.76
3,1265939.01,2022-07,2022Q3,South,3447.36,36,1033,2414.36,70.04,95.76
3,1271055.01,2021-12,2021Q4,South,2332.8,36,677,1655.8000000000004,70.98,64.80000000000001
3,1401424,2021-10,2021Q4,West,2952.0,16,661,2291.0,77.61,184.5
3,1401424,2021-11,2021Q4,South,7380.0,40,1967,5413.0,73.35,184.5
3,1401424,2022-03,2022Q1,West,3690.0,20,797,2893.0,78.4,184.5
3,1401424,2022-05,2022Q2,North,3690.0,20,1248,2442.0,66.18,184.5
3,1401424.01,2021-10,2021Q4,North,4428.0,24,1121,3307.0,74.68,184.5
3,1401424.01,2022-02,2022Q1,East,3690.0,20,910,2780.0,75.34,184.5
3,1401424.01,2022-03,2022Q1,East,3690.0,20,1272,2418.0,65.53,184.5
3,1401424.01,2022-05,2022Q2,West,3690.0,20,948,2742.0,74.31,184.5
3,1710895,2021-08,2021Q3,East,478.9,5,157,321.9,67.22,95.78
3,1710902,2021-08,2021Q3,East,957.75,5,271,686.75,71.7,191.55
3,1710910.01,2021-01,2021Q1,East,33721.92,288,8088,25633.92,76.02,117.08999999999999
3,1710910.01,2021-02,2021Q1,East,8430.48,72,1807,6623.48,78.57,117.08999999999999
3,1710910.01,2021-02,2021Q1,West,12645.72,108,3286,9359.72,74.01,117.08999999999999
3,1710910.01,2021-03,2021Q1,East,4215.24,36,1125,3090.24,73.31,117.08999999999999
3,1710910.01,2021-03,2021Q1,South,21076.2,180,6354,14722.2,69.85,117.09
3,1710910.01,2021-04,2021Q2,North,8430.48,72,2877,5553.48,65.87,117.08999999999999
3,1710910.01,2021-04,2021Q2,South,12645.72,108,3740,8905.72,70.42,117.08999999999999
3,1710910.01,2021-05,2021Q2,East,25860.600000000002,216,6965,18895.600000000002,73.07,119.72500000000001
3,1710910.01,2021-06,2021Q2,East,12930.3,108,2789,10141.3,78.43,119.725
3,1710910.01,2021-07,2021Q3,East,17240.4,144,3881,13359.4,77.49,119.72500000000001
3,1710910.01,2021-07,2021Q3,North,17239.68,144,4191,13048.68,75.69,119.72
3,1710910.01,2021-08,2021Q3,East,17239.68,144,5054,12185.68,70.68,119.72
3,1710910.01,2021-09,2021Q3,North,17239.68,144,5610,11629.68,67.46,119.72
3,1710910.01,2021-10,2021Q4,South,24570.0,252,7393,17177.0,69.91,97.5
3,1710910.01,2021-11,2021Q4,North,7020.0,72,2440,4580.0,65.24,97.5
3,1710910.01,2021-12,2021Q4,East,7020.0,72,2059,4961.0,70.67,97.5
3,1710910.01,2022-01,2022Q1,East,7020.0,72,2130,4890.0,69.66,97.5
3,1710910.01,2022-01,2022Q1,North,10530.0,108,3583,6947.0,65.97,97.5
3,1710910.01,2022-01,2022Q1,West,14040.0,144,4682,9358.0,66.65,97.5
3,1710910.01,2022-02,2022Q1,East,10530.0,108,3488,7042.0,66.88,97.5
3,1710910.01,2022-03,2022Q1,East,10530.0,108,2997,7533.0,71.54,97.5
3,1710910.01,2022-04,2022Q2,East,14040.0,144,3317,10723.0,76.37,97.5
3,1710910.01,2022-05,2022Q2,West,14040.0,144,3647,10393.0,74.02,97.5
3,1710910.01,2022-06,2022Q2,West,14040.0,144,4738,9302.0,66.25,97.5
3,1710910.01,2022-07,2022Q3,South,10530.0,108,2971,7559.0,71.79,97.5
3,1710912,2021-07,2021Q3,East,4309.92,36,1489,2820.92,65.45,119.72
3,1710912,2021-08,2021Q3,North,8619.84,72,2437,6182.84,71.73,119.72
3,1710912.01,2021-05,2021Q2,South,2394.0,20,781,1613.0,67.38,119.7
3,1710912.01,2021-06,2021Q2,South,4309.2,36,971,3338.2,77.47,119.69999999999999
3,1710912.01,2021-08,2021Q3,North,8618.4,72,2758,5860.4,68.0,119.69999999999999
3,1710912.01,2022-05,2022Q2,North,4309.2,36,1102,3207.2,74.43,119.69999999999999
3,1748376.01,2021-01,2021Q1,South,4215.24,36,871,3344.24,79.34,117.08999999999999
3,1748376.01,2021-03,2021Q1,North,4215.24,36,1408,2807.24,66.6,117.08999999999999
3,1748376.01,2021-04,2021Q2,East,4309.92,36,1453,2856.92,66.29,119.72
3,1748376.01,2021-08,2021Q3,East,4309.92,36,891,3418.92,79.33,119.72
3,1748376.01,2021-09,2021Q3,East,4309.92,36,1222,3087.92,71.65,119.72
3,1748376.01,2021-11,2021Q4,South,3510.0,36,1044,2466.0,70.26,97.5
3,1748376.01,2022-01,2022Q1,South,3510.0,36,1157,2353.0,67.04,97.5
3,1748376.01,2022-03,2022Q1,North,3510.0,36,1223,2287.0,65.16,97.5
3,1748376.01,2022-03,2022Q1,South,3510.0,36,1127,2383.0,67.89,97.5
3,1748376.01,2022-04,2022Q2,North,3510.0,36,815,2695.0,76.78,97.5
3,1748376.01,2022-05,2022Q2,East,3510.0,36,855,2655.0,75.64,97.5
3,1748376.01,2022-07,2022Q3,North,3510.0,36,705,2805.0,79.91,97.5
3,A41DA2967467,2022-01,2022Q1,North,51.75,1,11,40.75,78.74,51.75
3,AI9DA2967467,2021-05,2021Q2,North,43.87,1,12,31.87,72.65,43.87
3,AI9DA2967467,2022-01,2022Q1,North,51.75,1,17,34.75,67.15,51.75
3,DC21B650308,2021-08,2021Q3,West,53.4,1,18,35.4,66.29,53.4
3,X41DA250108,2021-05,2021Q2,East,23.4,1,5,18.4,78.63,23.4
3,X42DA2501331,2021-04,2021Q2,North,333.0,1,84,249.0,74.77,333.0
3,XWCFDA25012021,2021-05,2021Q2,West,702.0,3,199,503.0,71.65,234.0
3,XWCFDA25012021,2021-11,2021Q4,East,936.0,4,215,721.0,77.03,234.0
3,XWCFDA2501249,2021-05,2021Q2,East,4560.0,8,995,3565.0,78.18,570.0
3,XWCFDA2501249,2021-08,2021Q3,East,9120.0,16,2732,6388.0,70.04,570.0
3,XWCFDA2501249,2021-10,2021Q4,South,4560.0,8,1224,3336.0,73.16,570.0
3,XWCFDA2501249,2022-02,2022Q1,East,4560.0,8,1579,2981.0,65.37,570.0
3,XWCFDA2501249,2022-02,2022Q1,North,1140.0,2,337,803.0,70.44,570.0
3,XWCFDA2501249,2022-04,2022Q2,West,3420.0,6,879,2541.0,74.3,570.0
3,XWCFDA2501249,2022-05,2022Q2,South,3420.0,6,1163,2257.0,65.99,570.0
3,XWCFDA2501249,2022-06,2022Q2,East,2280.0,4,494,1786.0,78.33,570.0
3,XWCFDA2501249,2022-06,2022Q2,North,2280.0,4,772,1508.0,66.14,570.0
3,XWCFDA2501249,2022-06,2022Q2,South,2280.0,4,672,1608.0,70.53,570.0
3,XWCFDA2501249,2022-07,2022Q3,South,4560.0,8,942,3618.0,79.34,570.0
3,XWCFDA2501331,2021-05,2021Q2,South,351.0,3,113,238.0,67.81,117.0
3,XWCFDA25372021,2021-07,2021Q3,West,468.0,2,123,345.0,73.72,234.0
3,XWCFDA25372021,2021-10,2021Q4,West,936.0,4,250,686.0,73.29,234.0
3,XWCFDA25372021,2021-11,2021Q4,East,936.0,4,275,661.0,70.62,234.0
3,XWCFDA25372021,2022-05,2022Q2,South,468.0,2,138,330.0,70.51,234.0
3,XWCFDA2537249,2021-01,2021Q1,East,4680.0,8,972,3708.0,79.23,585.0
3,XWCFDA2537249,2021-02,2021Q1,North,2925.0,5,657,2268.0,77.54,585.0
3,XWCFDA2537249,2021-03,2021Q1,North,1755.0,3,423,1332.0,75.9,585.0
3,XWCFDA2537249,2021-03,2021Q1,West,4680.0,8,1414,3266.0,69.79,585.0
3,XWCFDA2537249,2021-04,2021Q2,East,5850.0,10,1515,4335.0,74.1,585.0
3,XWCFDA2537249,2021-04,2021Q2,North,4680.0,8,1559,3121.0,66.69,585.0
3,XWCFDA2537249,2021-05,2021Q2,East,4095.0,7,989,3106.0,75.85,585.0
3,XWCFDA2537249,2021-06,2021Q2,North,9945.0,17,2841,7104.0,71.43,585.0
3,XWCFDA2537249,2021-06,2021Q2,West,4680.0,8,1140,3540.0,75.64,585.0
3,XWCFDA2537249,2021-07,2021Q3,South,9360.0,16,2150,7210.0,77.03,585.0
3,XWCFDA2537249,2021-08,2021Q3,North,4680.0,8,1157,3523.0,75.28,585.0
3,XWCFDA2537249,2021-09,2021Q3,North,4680.0,8,1483,3197.0,68.31,585.0
3,XWCFDA2537249,2021-10,2021Q4,East,4680.0,8,1181,3499.0,74.76,585.0
3,XWCFDA2537249,2021-10,2021Q4,South,1170.0,2,368,802.0,68.55,585.0
3,XWCFDA2537249,2021-10,2021Q4,West,3510.0,6,1156,2354.0,67.07,585.0
3,XWCFDA2537249,2022-01,2022Q1,South,8775.0,15,2213,6562.0,74.78,585.0
3,XWCFDA2537249,2022-01,2022Q1,West,2925.0,5,894,2031.0,69.44,585.0
3,XWCFDA2537249,2022-02,2022Q1,East,11700.0,20,3154,8546.0,73.04,585.0
3,XWCFDA2537249,2022-03,2022Q1,North,2340.0,4,507,1833.0,78.33,585.0
3,XWCFDA2537249,2022-05,2022Q2,South,4680.0,8,1056,3624.0,77.44,585.0
3,XWCFDA2537249,2022-05,2022Q2,West,9360.0,16,2740,6620.0,70.73,585.0
3,XWCFDA2537249,2022-06,2022Q2,East,4680.0,8,1095,3585.0,76.6,585.0
3,XWCFDA2537249,2022-06,2022Q2,North,4680.0,8,1091,3589.0,76.69,585.0
4,1061703562,2022-06,2022Q2,East,12750.6,79,2684,10066.6,78.95,161.4
4,1228225708,2023-04,2023Q2,East,23758.8,78,6202,17556.8,73.9,304.59999999999997
4,1294256866,2021-12,2021Q4,West,18433.6,82,5553,12880.6,69.88,224.79999999999998
4,1392689272,2021-03,2021Q1,West,9800.8,10,2315,7485.799999999998,76.38,980.0799999999999
4,176391483,2021-11,2021Q4,West,7622.1,15,2103,5519.1,72.41,508.14000000000004
4,1777855024,2023-07,2023Q3,West,5185.32,28,1276,3909.32,75.39,185.19
4,2005247985,2023-03,2023Q1,North,37442.85,69,8587,28855.85,77.07,542.65
4,2027773033,2023-03,2023Q1,South,24698.78,46,7104,17594.78,71.24,536.93
4,2247427281,2021-09,2021Q3,South,4140.78,7,1028,3112.78,75.17,591.54
4,2347797963,2021-03,2021Q1,South,26186.93,71,6460,19726.93,75.33,368.83
4,2550825244,2023-03,2023Q1,East,950.7,1,213,737.7,77.6,950.7
4,263612061,2023-09,2023Q3,West,37541.24,82,7610,29931.24,79.73,457.82
4,2643578121,2021-01,2021Q1,South,21665.05,55,6541,15124.05,69.81,393.90999999999997
4,273121074,2021-05,2021Q2,South,9177.92,32,2738,6439.92,70.17,286.81
4,2992849994,2023-04,2023Q2,North,23315.66,38,4898,18417.66,78.99,613.57
4,3188737554,2021-01,2021Q1,West,14825.11,23,4328,10497.11,70.81,644.57
4,3242790503,2023-12,2023Q4,South,87061.24,98,17524,69537.24,79.87,888.3800000000001
4,3250787506,2022-07,2022Q3,West,20712.9,78,5758,14954.9,72.2,265.55
